Player,Opponent Team,Venue,Avg Run,Avg Run WV,Strike Rate,Strike Rate WV,Economy,Economy WV,Wickets per Match,Wickets per Match WV,Bowling Avg,Bowling Avg WV,Win Percentage
SR Watson,Rising Pune Supergiants,M Chinnaswamy Stadium,36.0,18.5,276,264,6.25,7.0,3.0,2.5,8.333333333333334,11.2,100
SR Watson,Delhi Capitals,Sharjah Cricket Stadium,36.0,28.8,128,126,16,16,0,0,65,65,60
SR Watson,Delhi Capitals,Dubai International Cricket Stadium,14.0,28.8,87,126,16,16,0,0,65,65,60
SR Watson,Delhi Capitals,MA Chidambaram Stadium,0.0,28.8,0,126,16,16,0,0,65,65,60
SR Watson,Delhi Capitals,Arun Jaitley Stadium,44.0,28.8,162,126,16,16,0,0,65,65,60
SR Watson,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,50.0,28.8,147,126,16,16,0,0,65,65,60
SR Watson,Gujarat Lions,Saurashtra Cricket Association Stadium,6.0,2.3333333333333335,100,53,9.166666666666666,8.0,0.5,1.25,55.0,17.6,66
SR Watson,Gujarat Lions,M Chinnaswamy Stadium,0.5,2.3333333333333335,14,53,6.6,8.0,2.0,1.25,8.25,17.6,66
SR Watson,Royal Challengers Bangalore,Dubai International Cricket Stadium,14.0,20.533333333333335,77,112,16,6.916666666666667,0,1.0,65,20.75,53
SR Watson,Royal Challengers Bangalore,Sheikh Zayed Stadium,24.0,20.533333333333335,100,112,3.5,6.916666666666667,1.0,1.0,7.0,20.75,53
SR Watson,Royal Challengers Bangalore,M.Chinnaswamy Stadium,6.0,20.533333333333335,171,112,10.5,6.916666666666667,0.0,1.0,65,20.75,53
SR Watson,Royal Challengers Bangalore,Sawai Mansingh Stadium,35.75,20.533333333333335,124,112,6.0,6.916666666666667,1.0,1.0,18.0,20.75,53
SR Watson,Royal Challengers Bangalore,MA Chidambaram Stadium,0.0,20.533333333333335,0,112,16,6.916666666666667,0,1.0,65,20.75,53
SR Watson,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",26.0,20.533333333333335,113,112,7.666666666666667,6.916666666666667,1.0,1.0,23.0,20.75,53
SR Watson,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,10.5,20.533333333333335,110,112,8.25,6.916666666666667,0.0,1.0,65,20.75,53
SR Watson,Royal Challengers Bangalore,M Chinnaswamy Stadium,22.666666666666668,20.533333333333335,119,112,7.153846153846154,6.916666666666667,1.5,1.0,15.5,20.75,53
SR Watson,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",58.0,20.0,152,135,13.333333333333334,9.083333333333334,0.0,0.5,65,54.5,75
SR Watson,Deccan Chargers,Sawai Mansingh Stadium,5.0,20.0,250,135,7.666666666666667,9.083333333333334,1.0,0.5,23.0,54.5,75
SR Watson,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",8.5,20.0,89,135,7.666666666666667,9.083333333333334,0.5,0.5,46.0,54.5,75
SR Watson,Mumbai Indians,Sheikh Zayed Stadium,4.0,21.181818181818183,80,114,16,8.74074074074074,0,0.9333333333333333,65,33.714285714285715,27
SR Watson,Mumbai Indians,Sawai Mansingh Stadium,24.2,21.181818181818183,103,114,7.4,8.74074074074074,0.75,0.9333333333333333,37.0,33.714285714285715,27
SR Watson,Mumbai Indians,Wankhede Stadium,21.625,21.181818181818183,120,114,8.84,8.74074074074074,1.1428571428571428,0.9333333333333333,27.625,33.714285714285715,27
SR Watson,Mumbai Indians,MA Chidambaram Stadium,9.0,21.181818181818183,105,114,16,8.74074074074074,0,0.9333333333333333,65,33.714285714285715,27
SR Watson,Mumbai Indians,"Sardar Patel Stadium, Motera",5.0,21.181818181818183,83,114,16,8.74074074074074,0,0.9333333333333333,65,33.714285714285715,27
SR Watson,Mumbai Indians,Maharashtra Cricket Association Stadium,12.0,21.181818181818183,109,114,10.25,8.74074074074074,0.0,0.9333333333333333,65,33.714285714285715,27
SR Watson,Mumbai Indians,Dr DY Patil Sports Academy,32.0,21.181818181818183,145,114,6.5,8.74074074074074,2.0,0.9333333333333333,13.0,33.714285714285715,27
SR Watson,Mumbai Indians,Eden Gardens,6.0,21.181818181818183,75,114,11.666666666666666,8.74074074074074,1.0,0.9333333333333333,35.0,33.714285714285715,27
SR Watson,Mumbai Indians,Rajiv Gandhi International Stadium,80.0,21.181818181818183,129,114,16,8.74074074074074,0,0.9333333333333333,65,33.714285714285715,27
SR Watson,Mumbai Indians,M Chinnaswamy Stadium,15.0,21.181818181818183,107,114,12.666666666666666,8.74074074074074,0.0,0.9333333333333333,65,33.714285714285715,27
SR Watson,Chennai Super Kings,Dubai International Cricket Stadium,7.0,40.0,116,149,5.0,8.823529411764707,0.0,0.7272727272727273,65,37.5,33
SR Watson,Chennai Super Kings,Sawai Mansingh Stadium,25.0,40.0,158,149,8.533333333333333,8.823529411764707,0.75,0.7272727272727273,42.666666666666664,37.5,33
SR Watson,Chennai Super Kings,"Sardar Patel Stadium, Motera",73.0,40.0,152,149,10.5,8.823529411764707,0.0,0.7272727272727273,65,37.5,33
SR Watson,Chennai Super Kings,Dr DY Patil Sports Academy,28.0,40.0,140,149,7.75,8.823529411764707,1.0,0.7272727272727273,31.0,37.5,33
SR Watson,Chennai Super Kings,JSCA International Stadium Complex,51.0,40.0,130,149,16,8.823529411764707,0,0.7272727272727273,65,37.5,33
SR Watson,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",55.25,40.0,151,149,9.583333333333334,8.823529411764707,1.0,0.7272727272727273,28.75,37.5,33
SR Watson,Kolkata Knight Riders,Brabourne Stadium,104.0,29.941176470588236,167,137,9.5,8.386363636363637,2.0,1.0,19.0,28.384615384615383,52
SR Watson,Kolkata Knight Riders,Dubai International Cricket Stadium,14.0,29.941176470588236,73,137,16,8.386363636363637,0,1.0,65,28.384615384615383,52
SR Watson,Kolkata Knight Riders,Sheikh Zayed Stadium,44.5,29.941176470588236,130,137,8.666666666666666,8.386363636363637,0.0,1.0,65,28.384615384615383,52
SR Watson,Kolkata Knight Riders,Sawai Mansingh Stadium,9.0,29.941176470588236,108,137,6.833333333333333,8.386363636363637,1.0,1.0,20.5,28.384615384615383,52
SR Watson,Kolkata Knight Riders,MA Chidambaram Stadium,29.5,29.941176470588236,210,137,9.75,8.386363636363637,3.0,1.0,13.0,28.384615384615383,52
SR Watson,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",31.0,29.941176470588236,147,137,5.5,8.386363636363637,3.0,1.0,7.333333333333333,28.384615384615383,52
SR Watson,Kolkata Knight Riders,Eden Gardens,25.166666666666668,29.941176470588236,120,137,8.25,8.386363636363637,0.3333333333333333,1.0,82.5,28.384615384615383,52
SR Watson,Kolkata Knight Riders,M Chinnaswamy Stadium,34.0,29.941176470588236,161,137,12.666666666666666,8.386363636363637,1.0,1.0,38.0,28.384615384615383,52
SR Watson,Kochi Tuskers Kerala,Holkar Cricket Stadium,20.0,34.5,153,130,16,6.0,0,1.0,65,24.0,50
SR Watson,Kochi Tuskers Kerala,Sawai Mansingh Stadium,49.0,34.5,122,130,6.0,6.0,1.0,1.0,24.0,24.0,50
SR Watson,Rajasthan Royals,Sharjah Cricket Stadium,33.0,33.166666666666664,150,149,16,5.5,0,0.5,65,22.0,50
SR Watson,Rajasthan Royals,Sheikh Zayed Stadium,8.0,33.166666666666664,266,149,16,5.5,0,0.5,65,22.0,50
SR Watson,Rajasthan Royals,Sawai Mansingh Stadium,19.5,33.166666666666664,105,149,9.0,5.5,0.0,0.5,65,22.0,50
SR Watson,Rajasthan Royals,MA Chidambaram Stadium,13.0,33.166666666666664,100,149,16,5.5,0,0.5,65,22.0,50
SR Watson,Rajasthan Royals,Maharashtra Cricket Association Stadium,106.0,33.166666666666664,182,149,4.333333333333333,5.5,1.0,0.5,13.0,22.0,50
SR Watson,Delhi Daredevils,Brabourne Stadium,21.0,29.76923076923077,80,139,6.5,6.609756097560975,1.0,1.1666666666666667,26.0,19.357142857142858,69
SR Watson,Delhi Daredevils,Feroz Shah Kotla,13.666666666666666,29.76923076923077,136,139,6.444444444444445,6.609756097560975,0.6666666666666666,1.1666666666666667,29.0,19.357142857142858,69
SR Watson,Delhi Daredevils,M.Chinnaswamy Stadium,24.0,29.76923076923077,96,139,5.25,6.609756097560975,1.0,1.1666666666666667,21.0,19.357142857142858,69
SR Watson,Delhi Daredevils,Sawai Mansingh Stadium,36.666666666666664,29.76923076923077,169,139,6.7272727272727275,6.609756097560975,1.3333333333333333,1.1666666666666667,18.5,19.357142857142858,69
SR Watson,Delhi Daredevils,Wankhede Stadium,52.0,29.76923076923077,173,139,3.3333333333333335,6.609756097560975,3.0,1.1666666666666667,3.3333333333333335,19.357142857142858,69
SR Watson,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,14.0,29.76923076923077,77,139,6.75,6.609756097560975,1.0,1.1666666666666667,27.0,19.357142857142858,69
SR Watson,Delhi Daredevils,Maharashtra Cricket Association Stadium,78.0,29.76923076923077,190,139,13.5,6.609756097560975,0.0,1.1666666666666667,65,19.357142857142858,69
SR Watson,Delhi Daredevils,Arun Jaitley Stadium,14.0,29.76923076923077,60,139,16,6.609756097560975,0,1.1666666666666667,65,19.357142857142858,69
SR Watson,Delhi Daredevils,M Chinnaswamy Stadium,33.0,29.76923076923077,173,139,7.0,6.609756097560975,2.0,1.1666666666666667,14.0,19.357142857142858,69
SR Watson,Pune Warriors,Sawai Mansingh Stadium,25.0,41.25,150,163,6.181818181818182,6.533333333333333,1.0,0.75,22.666666666666668,32.666666666666664,100
SR Watson,Pune Warriors,Subrata Roy Sahara Stadium,90.0,41.25,176,163,7.5,6.533333333333333,0.0,0.75,65,32.666666666666664,100
SR Watson,Rising Pune Supergiant,M Chinnaswamy Stadium,14.0,14.0,77,77,11.0,11.0,1.0,1.0,44.0,44.0,40
HM Amla,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",96.0,48.0,171,168,16,16,0,0,65,65,40
HM Amla,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0.0,48.0,0,168,16,16,0,0,65,65,40
HM Amla,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,30.0,30.0,100,100,16,16,0,0,65,65,40
HM Amla,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",104.0,84.5,170,167,16,16,0,0,65,65,50
HM Amla,Gujarat Lions,Saurashtra Cricket Association Stadium,65.0,84.5,162,167,16,16,0,0,65,65,50
HM Amla,Royal Challengers Bangalore,Holkar Cricket Stadium,58.0,22.25,148,130,16,16,0,0,65,65,50
HM Amla,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali",21.0,22.25,105,130,16,16,0,0,65,65,50
HM Amla,Royal Challengers Bangalore,M Chinnaswamy Stadium,5.0,22.25,111,130,16,16,0,0,65,65,50
HM Amla,Mumbai Indians,Holkar Cricket Stadium,104.0,52.0,165,152,16,16,0,0,65,65,50
HM Amla,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.0,52.0,0,152,16,16,0,0,65,65,50
HM Amla,Kolkata Knight Riders,Eden Gardens,25.0,25.0,89,89,16,16,0,0,65,65,40
HM Amla,Delhi Daredevils,Feroz Shah Kotla,19.0,12.0,158,92,16,16,0,0,65,65,66
HM Amla,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",8.5,12.0,62,92,16,16,0,0,65,65,66
HM Amla,Rising Pune Supergiant,Holkar Cricket Stadium,28.0,28.0,103,103,16,16,0,0,65,65,100
C de Grandhomme,Sunrisers Hyderabad,M.Chinnaswamy Stadium,21.5,21.833333333333332,204,131,15.333333333333334,14.0,0.0,0.0,65,65,50
C de Grandhomme,Sunrisers Hyderabad,Eden Gardens,0.0,21.833333333333332,0,131,16,14.0,0,0.0,65,65,50
C de Grandhomme,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,35.0,21.833333333333332,112,131,12.0,14.0,0.0,0.0,65,65,50
C de Grandhomme,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",18.0,21.833333333333332,120,131,16,14.0,0,0.0,65,65,50
C de Grandhomme,Kings XI Punjab,Holkar Cricket Stadium,10,11.0,70,70,4.0,7.625,1.0,0.6666666666666666,8.0,30.5,40
C de Grandhomme,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",11.0,11.0,157,157,9.25,7.625,0.0,0.6666666666666666,65,30.5,40
C de Grandhomme,Kings XI Punjab,Eden Gardens,10,11.0,70,70,8.0,7.625,1.0,0.6666666666666666,16.0,30.5,40
C de Grandhomme,Royal Challengers Bangalore,Eden Gardens,0.0,15.5,0,103,2.0,4.75,3.0,1.5,1.3333333333333333,6.333333333333333,100
C de Grandhomme,Royal Challengers Bangalore,M Chinnaswamy Stadium,31.0,15.5,110,103,7.5,4.75,0.0,1.5,65,6.333333333333333,100
C de Grandhomme,Mumbai Indians,M.Chinnaswamy Stadium,12.5,13.5,138,154,9.333333333333334,9.0,0.5,0.3333333333333333,56.0,72.0,25
C de Grandhomme,Mumbai Indians,Eden Gardens,29.0,13.5,181,154,8.0,9.0,0.0,0.3333333333333333,65,72.0,25
C de Grandhomme,Mumbai Indians,M Chinnaswamy Stadium,0.0,13.5,0,154,16,9.0,0,0.3333333333333333,65,72.0,25
C de Grandhomme,Chennai Super Kings,M.Chinnaswamy Stadium,11.0,7.666666666666667,157,109,16,4.5,0,1.0,65,18.0,40
C de Grandhomme,Chennai Super Kings,MA Chidambaram Stadium,4.0,7.666666666666667,66,109,16,4.5,0,1.0,65,18.0,40
C de Grandhomme,Chennai Super Kings,Maharashtra Cricket Association Stadium,8.0,7.666666666666667,100,109,4.5,4.5,1.0,1.0,18.0,18.0,40
C de Grandhomme,Kolkata Knight Riders,M.Chinnaswamy Stadium,11.0,11.0,157,157,16,16,0,0,65,65,40
C de Grandhomme,Rajasthan Royals,Sawai Mansingh Stadium,2.0,2.0,66,66,11.5,11.5,0.0,0.0,65,65,40
C de Grandhomme,Delhi Daredevils,Feroz Shah Kotla,1.0,2.0,50,57,12.0,13.0,0.0,0.0,65,65,100
C de Grandhomme,Delhi Daredevils,Arun Jaitley Stadium,3.0,2.0,60,57,12.0,13.0,0.0,0.0,65,65,100
C de Grandhomme,Delhi Daredevils,Eden Gardens,10,2.0,70,70,15.0,13.0,0.0,0.0,65,65,100
C de Grandhomme,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,10,36.0,70,70,7.0,7.0,0.0,0.0,65,65,40
C de Grandhomme,Rising Pune Supergiant,Eden Gardens,36.0,36.0,189,189,7.0,7.0,0.0,0.0,65,65,40
CR Brathwaite,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,10.0,10.0,125,125,6.75,6.75,3.0,3.0,9.0,9.0,100
CR Brathwaite,Kings XI Punjab,Feroz Shah Kotla,10,12.0,70,70,8.25,8.833333333333334,1.0,0.5,33.0,53.0,40
CR Brathwaite,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",12.0,12.0,200,200,10.0,8.833333333333334,0.0,0.5,65,53.0,40
CR Brathwaite,Rising Pune Supergiants,Feroz Shah Kotla,20.0,20.0,250,250,8.5,8.5,0.0,0.0,65,65,40
CR Brathwaite,Delhi Capitals,Eden Gardens,6.0,6.0,85,85,13.0,13.0,0.0,0.0,65,65,40
CR Brathwaite,Gujarat Lions,Green Park,11.0,11.0,100,100,9.5,9.5,1.0,1.0,38.0,38.0,100
CR Brathwaite,Royal Challengers Bangalore,M.Chinnaswamy Stadium,1.0,1.0,20,28,14.5,8.25,0.0,0.6666666666666666,65,33.0,40
CR Brathwaite,Royal Challengers Bangalore,Shaheed Veer Narayan Singh International Stadium,1.0,1.0,50,28,4.5,8.25,1.0,0.6666666666666666,18.0,33.0,40
CR Brathwaite,Royal Challengers Bangalore,M Chinnaswamy Stadium,10,1.0,70,70,9.5,8.25,1.0,0.6666666666666666,19.0,33.0,40
CR Brathwaite,Chennai Super Kings,Wankhede Stadium,32.0,32.0,142,142,9.833333333333334,9.833333333333334,1.0,1.0,29.5,29.5,40
CR Brathwaite,Kolkata Knight Riders,Feroz Shah Kotla,34.0,12.75,309,204,11.75,8.636363636363637,3.0,1.75,15.666666666666666,13.571428571428571,50
CR Brathwaite,Kolkata Knight Riders,Eden Gardens,7.0,12.75,140,204,6.5,8.636363636363637,1.0,1.75,13.0,13.571428571428571,50
CR Brathwaite,Kolkata Knight Riders,Rajiv Gandhi International Stadium,3.0,12.75,75,204,7.333333333333333,8.636363636363637,2.0,1.75,11.0,13.571428571428571,50
CR Brathwaite,Rajasthan Royals,Eden Gardens,5.0,5.0,166,166,8.0,8.0,0.0,0.0,65,65,40
JL Denly,Delhi Capitals,Eden Gardens,0.0,0.0,0,0,16,16,0,0,65,65,40
IK Pathan,Sunrisers Hyderabad,Feroz Shah Kotla,23.0,18.0,69,69,4.75,5.0,1.0,0.5,19.0,25.0,40
IK Pathan,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",13.0,18.0,68,69,6.0,5.0,0.0,0.5,65,25.0,40
IK Pathan,Kings XI Punjab,Sharjah Cricket Stadium,5.0,5.777777777777778,50,80,14.0,8.206896551724139,0.0,0.6,65,39.666666666666664,33
IK Pathan,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,3.0,5.777777777777778,42,80,6.916666666666667,8.206896551724139,1.3333333333333333,0.6,20.75,39.666666666666664,33
IK Pathan,Kings XI Punjab,Feroz Shah Kotla,16.5,5.777777777777778,122,80,8.666666666666666,8.206896551724139,0.6666666666666666,0.6,39.0,39.666666666666664,33
IK Pathan,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,5.777777777777778,100,80,7.0,8.206896551724139,0.0,0.6,65,39.666666666666664,33
IK Pathan,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,5.777777777777778,66,80,9.25,8.206896551724139,0.0,0.6,65,39.666666666666664,33
IK Pathan,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",1.0,5.777777777777778,50,80,5.0,8.206896551724139,0.0,0.6,65,39.666666666666664,33
IK Pathan,Royal Challengers Bangalore,Feroz Shah Kotla,13.333333333333334,14.6,160,162,9.0,8.458333333333334,0.3333333333333333,1.0769230769230769,99.0,29.0,10
IK Pathan,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",16.0,14.6,266,162,8.0,8.458333333333334,1.5,1.0769230769230769,21.333333333333332,29.0,10
IK Pathan,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",10,14.6,70,70,9.666666666666666,8.458333333333334,1.0,1.0769230769230769,29.0,29.0,10
IK Pathan,Royal Challengers Bangalore,Kingsmead,12.0,14.6,120,162,6.75,8.458333333333334,2.5,1.0769230769230769,10.8,29.0,10
IK Pathan,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.6,14.6,159,162,8.88888888888889,8.458333333333334,0.8,1.0769230769230769,40.0,29.0,10
IK Pathan,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,1.0,15.714285714285714,100,119,11.666666666666666,8.5625,1.0,1.0,35.0,30.444444444444443,57
IK Pathan,Deccan Chargers,Feroz Shah Kotla,5.0,15.714285714285714,45,119,6.875,8.5625,0.5,1.0,55.0,30.444444444444443,57
IK Pathan,Deccan Chargers,New Wanderers Stadium,17.0,15.714285714285714,154,119,9.666666666666666,8.5625,2.0,1.0,14.5,30.444444444444443,57
IK Pathan,Deccan Chargers,De Beers Diamond Oval,10.0,15.714285714285714,83,119,11.0,8.5625,1.0,1.0,44.0,30.444444444444443,57
IK Pathan,Deccan Chargers,Barabati Stadium,60.0,15.714285714285714,200,119,5.333333333333333,8.5625,1.0,1.0,16.0,30.444444444444443,57
IK Pathan,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",12.0,15.714285714285714,75,119,8.636363636363637,8.5625,1.0,1.0,31.666666666666668,30.444444444444443,57
IK Pathan,Mumbai Indians,Brabourne Stadium,18.0,7.583333333333333,128,110,7.0,7.1923076923076925,1.0,1.2666666666666666,21.0,19.68421052631579,50
IK Pathan,Mumbai Indians,Dubai International Cricket Stadium,1.0,7.583333333333333,100,110,6.5,7.1923076923076925,2.0,1.2666666666666666,6.5,19.68421052631579,50
IK Pathan,Mumbai Indians,Feroz Shah Kotla,0.0,7.583333333333333,0,110,7.818181818181818,7.1923076923076925,1.0,1.2666666666666666,28.666666666666668,19.68421052631579,50
IK Pathan,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",10.5,7.583333333333333,233,110,6.0,7.1923076923076925,2.5,1.2666666666666666,9.6,19.68421052631579,50
IK Pathan,Mumbai Indians,Wankhede Stadium,14.0,7.583333333333333,110,110,7.3125,7.1923076923076925,1.0,1.2666666666666666,29.25,19.68421052631579,50
IK Pathan,Mumbai Indians,SuperSport Park,0.0,7.583333333333333,0,110,3.5,7.1923076923076925,0.0,1.2666666666666666,65,19.68421052631579,50
IK Pathan,Mumbai Indians,Saurashtra Cricket Association Stadium,2.0,7.583333333333333,66,110,13.0,7.1923076923076925,2.0,1.2666666666666666,13.0,19.68421052631579,50
IK Pathan,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",10,7.583333333333333,70,70,14.5,7.1923076923076925,0.0,1.2666666666666666,65,19.68421052631579,50
IK Pathan,Mumbai Indians,Kingsmead,7.0,7.583333333333333,58,110,5.0,7.1923076923076925,2.0,1.2666666666666666,10.0,19.68421052631579,50
IK Pathan,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,44.0,20.6,162,119,11.25,8.872340425531915,0.0,1.0769230769230769,65,29.785714285714285,40
IK Pathan,Chennai Super Kings,Feroz Shah Kotla,2.0,20.6,33,119,7.0,8.872340425531915,1.5,1.0769230769230769,18.666666666666668,29.785714285714285,40
IK Pathan,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",3.0,20.6,60,119,11.75,8.872340425531915,2.0,1.0769230769230769,23.5,29.785714285714285,40
IK Pathan,Chennai Super Kings,Wankhede Stadium,3.0,20.6,25,119,6.0,8.872340425531915,1.0,1.0769230769230769,24.0,29.785714285714285,40
IK Pathan,Chennai Super Kings,SuperSport Park,10,20.6,70,70,9.75,8.872340425531915,1.0,1.0769230769230769,39.0,29.785714285714285,40
IK Pathan,Chennai Super Kings,JSCA International Stadium Complex,10,20.6,70,70,11.333333333333334,8.872340425531915,0.0,1.0769230769230769,65,29.785714285714285,40
IK Pathan,Chennai Super Kings,Kingsmead,14.0,20.6,116,119,8.75,8.872340425531915,3.0,1.0769230769230769,11.666666666666666,29.785714285714285,40
IK Pathan,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",28.0,20.6,126,119,8.5625,8.872340425531915,0.8,1.0769230769230769,34.25,29.785714285714285,40
IK Pathan,Kolkata Knight Riders,Feroz Shah Kotla,22.5,19.25,128,132,6.428571428571429,7.340909090909091,0.5,0.6923076923076923,45.0,35.888888888888886,25
IK Pathan,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",23.0,19.25,109,132,7.625,7.340909090909091,2.0,0.6923076923076923,15.25,35.888888888888886,25
IK Pathan,Kolkata Knight Riders,Subrata Roy Sahara Stadium,6.0,19.25,200,132,5.0,7.340909090909091,1.0,0.6923076923076923,20.0,35.888888888888886,25
IK Pathan,Kolkata Knight Riders,Shaheed Veer Narayan Singh International Stadium,10,19.25,70,70,4.0,7.340909090909091,2.0,0.6923076923076923,8.0,35.888888888888886,25
IK Pathan,Kolkata Knight Riders,Eden Gardens,15.0,19.25,150,132,8.727272727272727,7.340909090909091,0.25,0.6923076923076923,96.0,35.888888888888886,25
IK Pathan,Kolkata Knight Riders,St George's Park,19.0,19.25,118,132,9.5,7.340909090909091,0.0,0.6923076923076923,65,35.888888888888886,25
IK Pathan,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",23.0,19.25,109,132,6.666666666666667,7.340909090909091,0.0,0.6923076923076923,65,35.888888888888886,25
IK Pathan,Kolkata Knight Riders,Kingsmead,32.0,19.25,188,132,9.0,7.340909090909091,0.0,0.6923076923076923,65,35.888888888888886,25
IK Pathan,Kochi Tuskers Kerala,Feroz Shah Kotla,5.0,9.0,83,138,9.75,8.375,0.0,1.0,65,33.5,50
IK Pathan,Kochi Tuskers Kerala,Nehru Stadium,13.0,9.0,185,138,7.0,8.375,2.0,1.0,14.0,33.5,50
IK Pathan,Rajasthan Royals,Newlands,39.0,14.777777777777779,114,103,6.75,7.833333333333333,2.0,1.0,13.5,25.636363636363637,33
IK Pathan,Rajasthan Royals,Feroz Shah Kotla,4.0,14.777777777777779,133,103,7.375,7.833333333333333,0.5,1.0,59.0,25.636363636363637,33
IK Pathan,Rajasthan Royals,Sawai Mansingh Stadium,15.0,14.777777777777779,93,103,9.3,7.833333333333333,0.5,1.0,46.5,25.636363636363637,33
IK Pathan,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",1.0,14.777777777777779,100,103,6.875,7.833333333333333,1.5,1.0,18.333333333333332,25.636363636363637,33
